Selected,Face pair type,Face_A,Face_B,Edit type,Edit part,Edit level,Edit seed,LPIPS dist.,LPIPS target distr.,LPIPS diff.,Same ID,Face A pose number,Face B pose number,Face A ID,Face B ID
1,Configural,119_01_01_051_07,119_01_01_051_07,eye,EyeDistance,50,,0.0024,0.004419885,0.002019885,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,eye,EyeHeight,-50,,0.0025,0.00365244,0.00115244,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,eye,EyeHeight,-75,,0.0034,0.003164433,0.000235567,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,eye,EyeDistance,75,,0.0035,0.011582061,0.008082061,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,eye,EyeDistance,-75,,0.0037,0.009367457,0.005667457,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,eye,EyeHeight,-100,,0.0039,0.009236841,0.005336841,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,eye,EyeHeight,75,,0.0042,0.000680671,0.003519329,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,eye,EyeDistance,100,,0.0043,0.009314367,0.005014367,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,eye,EyeDistance,-100,,0.0048,0.000492738,0.004307262,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,eye,EyeHeight,100,,0.0056,0.003937409,0.001662591,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,mouth,MouthHeight,-25,,0.0004,0.007596397,0.007196397,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,mouth,MouthHeight,25,,0.0004,0.01476865,0.01436865,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,mouth,MouthHeight,-50,,0.0008,0.013323072,0.012523072,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,mouth,MouthHeight,50,,0.0008,0.009594851,0.008794851,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,mouth,MouthHeight,-75,,0.001,0.01000036,0.00900036,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,mouth,MouthHeight,75,,0.0012,0.001232686,3.26856E-05,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,mouth,MouthHeight,-100,,0.0015,0.007067501,0.005567501,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,mouth,MouthHeight,100,,0.0016,0.001547977,5.20235E-05,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,nose,NoseHeight,-25,,0.0004,0.007588068,0.007188068,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,nose,NoseHeight,25,,0.0004,0.013020961,0.012620961,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,nose,NoseHeight,-50,,0.0006,0.012959257,0.012359257,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,nose,NoseHeight,50,,0.0007,0.005094481,0.004394481,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,nose,NoseHeight,-75,,0.0009,0.01360925,0.01270925,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,nose,NoseHeight,-100,,0.0011,0.005217572,0.004117572,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,nose,NoseHeight,75,,0.0012,0.009632969,0.008432969,Same,0,0,119,119
1,Configural,119_01_01_051_07,119_01_01_051_07,nose,NoseHeight,100,,0.0016,0.000496825,0.001103175,Same,0,0,119,119
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeHeight,25,,0.0002,0.001835131,0.001635131,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeDistance,25,,0.0008,0.002752982,0.001952982,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeDistance,-25,,0.0009,0.01268271,0.01178271,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeHeight,-25,,0.0016,0.01444715,0.01284715,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeDistance,50,,0.0016,0.007843296,0.006243296,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeHeight,50,,0.0018,0.00778023,0.00598023,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeDistance,-50,,0.0018,0.009393807,0.007593807,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeHeight,-50,,0.0025,0.006259232,0.003759232,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeDistance,-75,,0.0025,0.001975793,0.000524207,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeHeight,-75,,0.0026,0.001382132,0.001217868,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeHeight,75,,0.0027,0.013041486,0.010341486,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeDistance,75,,0.0028,0.012418292,0.009618292,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeDistance,-100,,0.0034,0.002581164,0.000818836,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeHeight,100,,0.0035,0.004362378,0.000862378,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeHeight,-100,,0.0037,0.014371482,0.010671482,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,eye,EyeDistance,100,,0.0038,0.000677739,0.003122261,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,mouth,MouthHeight,-25,,0.0004,0.014604369,0.014204369,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,mouth,MouthHeight,25,,0.0005,0.009821026,0.009321026,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,mouth,MouthHeight,-50,,0.0008,0.006903272,0.006103272,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,mouth,MouthHeight,50,,0.0009,0.003207867,0.002307867,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,mouth,MouthHeight,-75,,0.0011,0.000851956,0.000248044,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,mouth,MouthHeight,75,,0.0013,0.005892316,0.004592316,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,mouth,MouthHeight,-100,,0.0014,0.005150675,0.003750675,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,mouth,MouthHeight,100,,0.0018,0.011619772,0.009819772,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,nose,NoseHeight,-50,,0.0003,0.001571923,0.001271923,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,nose,NoseHeight,-25,,0.0004,0.000278695,0.000121305,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,nose,NoseHeight,-75,,0.0005,0.005634956,0.005134956,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,nose,NoseHeight,25,,0.0006,0.014608843,0.014008843,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,nose,NoseHeight,75,,0.0008,0.005173702,0.004373702,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,nose,NoseHeight,-100,,0.0008,0.002245941,0.001445941,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,nose,NoseHeight,50,,0.0008,0.014308295,0.013508295,Same,0,0,129,129
1,Configural,129_04_02_051_07,129_04_02_051_07,nose,NoseHeight,100,,0.0011,0.00927184,0.00817184,Same,0,0,129,129
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeHeight,-25,,0.0008,0.009990256,0.009190256,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeDistance,-25,,0.0008,0.000206267,0.000593733,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeHeight,25,,0.0009,0.002791843,0.001891843,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeDistance,25,,0.0009,0.004284361,0.003384361,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeDistance,-50,,0.0013,0.012751726,0.011451726,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeHeight,-50,,0.0014,0.003967552,0.002567552,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeDistance,50,,0.0014,0.007462309,0.006062309,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeHeight,50,,0.0015,0.009940865,0.008440865,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeDistance,-75,,0.0017,0.013394894,0.011694894,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeDistance,75,,0.0019,0.004662914,0.002762914,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeHeight,75,,0.0021,0.013911406,0.011811406,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeHeight,-75,,0.0021,0.012857797,0.010757797,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeDistance,-100,,0.0022,0.011512944,0.009312944,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeHeight,-100,,0.0026,0.010945293,0.008345293,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeDistance,100,,0.0026,0.00944038,0.00684038,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,eye,EyeHeight,100,,0.0028,0.00108614,0.00171386,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,mouth,MouthHeight,-25,,0.0009,0.008233828,0.007333828,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,mouth,MouthHeight,25,,0.001,0.009761231,0.008761231,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,mouth,MouthHeight,50,,0.0015,0.010247633,0.008747633,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,mouth,MouthHeight,-50,,0.0016,0.012468403,0.010868403,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,mouth,MouthHeight,75,,0.0019,0.00289977,0.00099977,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,mouth,MouthHeight,-75,,0.002,0.012173458,0.010173458,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,mouth,MouthHeight,100,,0.0022,0.006706346,0.004506346,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,mouth,MouthHeight,-100,,0.0023,0.012064742,0.009764742,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,nose,NoseHeight,-25,,0.0006,1.98041E-06,0.00059802,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,nose,NoseHeight,-50,,0.0007,0.006591481,0.005891481,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,nose,NoseHeight,25,,0.0007,0.013983967,0.013283967,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,nose,NoseHeight,-75,,0.0008,0.01423745,0.01343745,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,nose,NoseHeight,50,,0.001,0.001379998,0.000379998,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,nose,NoseHeight,-100,,0.001,0.004867758,0.003867758,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,nose,NoseHeight,75,,0.0013,0.004911663,0.003611663,Same,0,0,134,134
1,Configural,134_01_01_051_06,134_01_01_051_06,nose,NoseHeight,100,,0.0016,0.00132922,0.00027078,Same,0,0,134,134
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeHeight,25,,0.001,0.00597074,0.00497074,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeHeight,-25,,0.001,0.00037012,0.00062988,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeDistance,25,,0.0011,0.003332469,0.002232469,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeDistance,-25,,0.0014,0.004701633,0.003301633,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeDistance,-50,,0.0024,0.012166245,0.009766245,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeHeight,-50,,0.0025,0.000524024,0.001975976,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeDistance,50,,0.0027,0.005366408,0.002666408,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeHeight,50,,0.0028,0.013624403,0.010824403,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeHeight,-75,,0.003,0.011048085,0.008048085,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeDistance,-75,,0.0035,0.00718223,0.00368223,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeDistance,75,,0.0036,0.000329994,0.003270006,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeHeight,-100,,0.0039,0.006296724,0.002396724,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeDistance,-100,,0.004,0.010082305,0.006082305,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeDistance,100,,0.0041,0.012657727,0.008557727,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeHeight,75,,0.0042,0.007700289,0.003500289,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,eye,EyeHeight,100,,0.0053,0.00342562,0.00187438,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,mouth,MouthHeight,25,,0.0005,0.014324476,0.013824476,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,mouth,MouthHeight,-25,,0.0005,0.004376861,0.003876861,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,mouth,MouthHeight,-50,,0.0008,0.008069793,0.007269793,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,mouth,MouthHeight,50,,0.0009,0.012038714,0.011138714,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,mouth,MouthHeight,75,,0.0012,0.012525268,0.011325268,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,mouth,MouthHeight,-75,,0.0012,0.003836919,0.002636919,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,mouth,MouthHeight,100,,0.0015,0.009607673,0.008107673,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,mouth,MouthHeight,-100,,0.0016,0.003342998,0.001742998,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,nose,NoseHeight,25,,0.0004,0.009048721,0.008648721,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,nose,NoseHeight,-25,,0.0004,0.006216365,0.005816365,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,nose,NoseHeight,-50,,0.0006,0.005242665,0.004642665,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,nose,NoseHeight,50,,0.0008,0.00811182,0.00731182,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,nose,NoseHeight,-75,,0.001,0.012317553,0.011317553,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,nose,NoseHeight,75,,0.0011,0.003196461,0.002096461,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,nose,NoseHeight,100,,0.0013,0.003414502,0.002114502,Same,15,15,147,147
1,Configural,147_01_01_050_07,147_01_01_050_07,nose,NoseHeight,-100,,0.0014,0.011092133,0.009692133,Same,15,15,147,147
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeHeight,25,,0.0006,0.011641829,0.011041829,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeDistance,25,,0.0006,0.002367786,0.001767786,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeHeight,-25,,0.0007,0.00783098,0.00713098,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeDistance,-25,,0.0007,0.010412002,0.009712002,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeDistance,-50,,0.001,0.004580438,0.003580438,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeHeight,-50,,0.0012,0.009274498,0.008074498,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeDistance,50,,0.0013,0.009004082,0.007704082,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeHeight,50,,0.0014,0.013833216,0.012433216,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeDistance,-75,,0.0014,0.002961341,0.001561341,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeHeight,-75,,0.0018,0.010721679,0.008921679,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeDistance,75,,0.002,0.010932243,0.008932243,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeDistance,-100,,0.002,0.005965809,0.003965809,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeHeight,75,,0.0021,0.002907871,0.000807871,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeHeight,-100,,0.0026,0.009561878,0.006961878,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeDistance,100,,0.0027,0.014087558,0.011387558,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,eye,EyeHeight,100,,0.0028,0.000568335,0.002231665,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,mouth,MouthHeight,25,,0.0005,0.011658807,0.011158807,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,mouth,MouthHeight,-25,,0.0005,0.012636323,0.012136323,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,mouth,MouthHeight,50,,0.0008,0.006677138,0.005877138,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,mouth,MouthHeight,-50,,0.0009,0.005350241,0.004450241,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,mouth,MouthHeight,75,,0.0012,0.003122611,0.001922611,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,mouth,MouthHeight,-75,,0.0014,0.009923164,0.008523164,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,mouth,MouthHeight,100,,0.0017,0.010962114,0.009262114,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,mouth,MouthHeight,-100,,0.0021,0.009261106,0.007161106,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,nose,NoseHeight,-25,,0.0005,0.012640491,0.012140491,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,nose,NoseHeight,25,,0.0006,0.012787767,0.012187767,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,nose,NoseHeight,-50,,0.0007,0.013296572,0.012596572,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,nose,NoseHeight,-75,,0.001,0.008357091,0.007357091,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,nose,NoseHeight,50,,0.001,0.008843168,0.007843168,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,nose,NoseHeight,-100,,0.0011,0.006583382,0.005483382,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,nose,NoseHeight,75,,0.0013,0.006692313,0.005392313,Same,-15,-15,155,155
1,Configural,155_01_01_140_17,155_01_01_140_17,nose,NoseHeight,100,,0.0017,0.007343559,0.005643559,Same,-15,-15,155,155
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeDistance,-25,,0.0007,0.009076556,0.008376556,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeHeight,-25,,0.0008,0.001559026,0.000759026,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeHeight,25,,0.0009,0.013411592,0.012511592,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeDistance,25,,0.0009,0.013710428,0.012810428,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeHeight,-50,,0.0013,0.011608406,0.010308406,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeDistance,-50,,0.0013,0.008104077,0.006804077,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeHeight,-75,,0.0017,0.00868651,0.00698651,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeHeight,50,,0.0017,0.005274316,0.003574316,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeDistance,50,,0.0017,0.002718922,0.001018922,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeDistance,-75,,0.002,0.00121883,0.00078117,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeHeight,75,,0.0021,0.005452062,0.003352062,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeHeight,-100,,0.0023,0.010664086,0.008364086,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeDistance,75,,0.0024,0.003993636,0.001593636,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeHeight,100,,0.0026,0.002030828,0.000569172,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeDistance,100,,0.0026,0.011349384,0.008749384,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,eye,EyeDistance,-100,,0.0028,0.003917022,0.001117022,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,mouth,MouthHeight,25,,0.001,0.007810885,0.006810885,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,mouth,MouthHeight,-25,,0.001,0.008009139,0.007009139,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,mouth,MouthHeight,50,,0.0017,0.007736475,0.006036475,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,mouth,MouthHeight,-50,,0.0018,0.003205226,0.001405226,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,mouth,MouthHeight,75,,0.0024,0.014165276,0.011765276,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,mouth,MouthHeight,-75,,0.0027,0.000319055,0.002380945,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,mouth,MouthHeight,100,,0.0031,0.014487084,0.011387084,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,mouth,MouthHeight,-100,,0.0035,0.005572542,0.002072542,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,nose,NoseHeight,25,,0.0005,0.014538895,0.014038895,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,nose,NoseHeight,-25,,0.0005,0.003797194,0.003297194,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,nose,NoseHeight,-50,,0.0007,0.008551543,0.007851543,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,nose,NoseHeight,-75,,0.0008,0.012452206,0.011652206,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,nose,NoseHeight,50,,0.0008,0.012385315,0.011585315,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,nose,NoseHeight,-100,,0.001,0.005744074,0.004744074,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,nose,NoseHeight,75,,0.0011,0.001566616,0.000466616,Same,0,0,158,158
1,Configural,158_03_01_051_14,158_03_01_051_14,nose,NoseHeight,100,,0.0014,2.38865E-05,0.001376114,Same,0,0,158,158
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeDistance,-25,,0.0012,0.00011393,0.00108607,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeHeight,25,,0.0014,0.011161105,0.009761105,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeHeight,-25,,0.0014,0.002457575,0.001057575,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeDistance,25,,0.0014,0.00522071,0.00382071,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeDistance,-50,,0.0018,0.003992054,0.002192054,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeDistance,50,,0.002,0.012973872,0.010973872,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeHeight,-50,,0.0022,0.012523866,0.010323866,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeHeight,50,,0.0022,0.003451283,0.001251283,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeDistance,-75,,0.0025,0.003250202,0.000750202,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeHeight,-75,,0.0028,0.007473791,0.004673791,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeDistance,75,,0.0028,0.00633056,0.00353056,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeHeight,75,,0.0033,0.007343881,0.004043881,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeDistance,-100,,0.0033,0.010690245,0.007390245,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeHeight,-100,,0.0036,0.012750575,0.009150575,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeDistance,100,,0.0038,0.006583829,0.002783829,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,eye,EyeHeight,100,,0.005,0.009409494,0.004409494,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,mouth,MouthHeight,25,,0.0013,0.007617069,0.006317069,Same,0,0,166,166
1,Configural,166_01_01_051_09,166_01_01_051_09,mouth,MouthHeight,-25,,0.0014,0.006273205,0.004873205,Same,0,0,166,166
